,GrLivArea,OverallQual,NeighType_4,YearBuilt,Baths,BsmtQual_Avg,GarageArea,YearRemodAdd,NeighType_1,Fireplaces,TotalBsmtSF,Foundation_PConc,KitchenQual_Gd,Exterior_BrkComm,TotRmsAbvGrd,ExterQual_Avg,BsmtFinSF,CentralAir_Yes,KitchenQual_Avg,NeighType_2,BsmtExposure_Yes,MSZoning_Oth,LotFrontage,ExterQual_Ex,MasVnrArea,WoodDeckSF,RoadRail_Yes,ExterQual_Gd,BsmtFinType1_GLQ,Exterior_VinylSd,HeatingQC_Avg,MSZoning_RL,HeatingQC_Gd,OpenPorchSF,GarageType_Oth,LotShape_IR2,Foundation_CBlock,PavedDrive_Yes,Foundation_Oth,MasVnrType_Oth,BldgType_1Fam,GarageType_Attchd,Electrical_Yes,2Story_Y,Age,BsmtQual_Gd,LotShape_IR1,LotShape_Reg,BldgType_Oth,NeighType_3,RoofStyle_Oth,Fence_Yes,RoofStyle_Gable,OverallCond,BsmtFinType1_LwQ,ExterCond_Gd,LotShape_IR3,MasVnrType_Brick,BsmtFinType1_BLQ,Exterior_CemntBd,BsmtFinType1_Rec,ExterCond_Avg,BsmtFinType1_ALQ,Exterior_HdBoard,Exterior_Wd Sdng,GarageType_None,BedroomAbvGr,LandSlope_Oth,LandSlope_Gtl,LotConfig_Oth,LotConfig_Inside,Exterior_Other,BsmtFinType1_None,MoSold,YrSold,Exterior_MetalSd,ExterCond_Ex,Exterior_WdShing,LandContour_Oth,LandContour_Lvl
10,-0.96672983280123,-1.018145051957,0,-0.230398976483297,-0.121165578631736,1,0.108087723054592,-0.989150250834739,1,-0.956887856653243,0.16341595477396,0,0,0,-0.931101884413553,1,0.795407811551155,1,1,0,0,0,0.148767850416059,0,-0.570199227271789,-0.755085680880571,0,0,0,0,0,1,1,-0.726763549635617,1,0,1,1,0,0,1,0,1,0,-0.548883484103143,0,0,1,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,0,1,1,0,1,0,0,0.207918705861096,0,1,0,1,0,0,-1.59945294525286,0.133833129435312,0,0,0,0,1
11,1.4737614349802,2.2899332572085496,1,1.10777446418283,1.78716605105736,0,0.528055439424304,1.01373393173549,0,2.13408245239642,0.273800223300898,1,1,0,2.29673907871472,0,0.828262177640592,1,0,0,0,0,0.779695847760922,1,1.0011118789647,0.415750130018864,0,0,1,0,0,1,1,-0.402273024925357,1,0,0,1,0,1,1,0,1,1,-0.507803729837328,1,1,0,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.769805233993066,0,1,0,1,0,0,0.255933843586477,-1.37750196638293,0,0,1,0,1
12,-1.3381311055272902,-1.018145051957,0,-0.330761984533256,-0.121165578631736,1,0.0549635947610022,-1.13570275199841,1,-0.956887856653243,0.0468665519384633,0,0,0,-1.77742362351113,1,0.726849429865524,1,1,0,0,0,0.0561367105319845,0,-0.570199227271789,0.359996043785558,0,0,0,0,1,1,0,-0.726763549635617,1,1,1,1,0,0,1,0,1,0,-0.548883484103143,0,0,0,0,0,1,0,0,0.332092751850275,0,0,0,0,0,0,0,1,1,1,0,0,-0.543955692532923,0,1,0,1,0,0,0.99808855912221,0.133833129435312,0,0,0,0,1
13,0.0963716773284865,0.635894102625775,0,1.14122880019948,-0.121165578631736,0,0.618499439667965,1.06258476545672,0,0.588597297871588,0.497027752196427,1,1,0,0.39982459493922096,0,-1.4529148442392599,1,0,0,1,0,1.00574253983324,0,1.11099377450571,0.519293433023576,0,1,0,1,0,1,1,-0.216849867948065,0,0,0,1,0,1,1,1,1,0,-0.507803729837328,1,1,0,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,0,1,0,1,0.627011201354344,-0.62183441847381,0,0,0,0,1
14,-0.427128749284937,-0.191125474665613,0,-0.397670656566563,0.471662005630575,1,0.0549635947610022,-1.23340441944086,0,0.588597297871588,0.332748126394162,0,0,0,-0.931101884413553,1,0.72507075215779,1,1,1,0,0,0.0561367105319845,0,0.594548865462951,-0.755085680880571,0,0,0,0,1,1,0,2.56449748671131,0,0,1,1,0,0,1,1,1,0,-0.548883484103143,0,1,0,0,0,1,1,0,-0.672867667147616,0,0,0,1,1,0,0,1,0,0,0,0,-0.543955692532923,0,1,1,0,0,0,-0.486220871949257,0.133833129435312,1,0,0,0,1
15,-1.52121902177088,0.635894102625775,0,-1.43475507308281,-1.84105034270392,1,0.364993636510152,0.769479763129365,1,-0.956887856653243,-0.0332519486202675,0,0,0,-0.931101884413553,1,-1.4529148442392599,1,1,0,0,1,-0.841658443178107,0,-0.570199227271789,-0.372771946709327,0,0,0,0,0,0,1,1.00385258215244,1,0,0,1,1,0,1,0,0,0,2.40885882303556,0,0,1,0,0,0,1,1,2.34201358984605,0,0,0,0,0,0,0,1,0,0,1,0,-0.543955692532923,0,1,1,0,0,1,0.255933843586477,-0.62183441847381,0,0,0,0,1
16,-1.06707119920619,-0.191125474665613,0,-0.0631272964000309,-0.121165578631736,1,0.247538102212675,-0.744896082228614,0,0.588597297871588,0.131927838838446,0,0,0,-0.931101884413553,1,0.648823186851898,1,1,1,0,0,0.0561367105319845,0,0.41873783259733,-0.755085680880571,0,0,0,0,0,1,1,-0.726763549635617,0,0,1,1,0,0,1,1,1,0,-0.548883484103143,0,1,0,0,0,0,0,1,1.33705317084816,0,0,0,1,0,0,0,1,1,0,1,0,-0.543955692532923,0,1,1,0,0,0,-1.22837558748499,1.64516822525355,0,0,0,0,1
17,-0.327785709291311,-1.018145051957,0,-0.163490304449991,-0.121165578631736,0,0.293744646698637,-0.891448583392289,1,-0.956887856653243,-5.81114320990433,0,0,0,-0.218266446794627,1,-1.4529148442392599,1,1,0,0,0,0.239176047975518,0,-0.570199227271789,-0.755085680880571,0,0,0,0,1,1,0,-0.726763549635617,1,0,0,1,1,0,0,0,1,0,-0.548883484103143,0,0,1,1,0,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,-0.543955692532923,0,1,0,1,0,1,1.36916591689008,-1.37750196638293,1,0,0,0,1
18,-0.769415681156665,-1.018145051957,0,1.07432012816618,0.471662005630575,1,0.364993636510152,0.916032264293041,0,-0.956887856653243,0.225335092466654,1,1,0,-0.218266446794627,1,0.684182402610934,1,0,0,0,0,-0.0388398858609351,0,-0.570199227271789,-0.755085680880571,1,0,1,1,0,1,1,0.849333284671362,1,0,0,1,0,0,1,0,1,0,-0.548883484103143,0,0,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,0,1,0,0,-0.11514351418139,0.133833129435312,0,0,0,0,1
19,-0.231205932146584,-1.018145051957,0,-0.464579328599869,-1.84105034270392,1,-0.0527879790987326,-0.989150250834739,0,-0.956887856653243,0.153894197506116,0,0,0,-0.218266446794627,1,0.60607397160468,1,1,1,0,0,0.148767850416059,0,-0.570199227271789,-0.755085680880571,0,0,0,0,1,1,0,-0.726763549635617,0,0,1,1,0,0,1,1,1,0,-0.261325204242436,0,0,1,0,0,1,1,0,0.332092751850275,1,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,0,1,1,0,-0.486220871949257,0.889500677344433,0,0,0,0,1
20,1.54517571357653,1.46291367991716,1,1.10777446418283,1.40394330378884,0,0.629125304734105,1.01373393173549,0,0.588597297871588,0.260512668833427,1,1,0,1.43866136210246,0,-1.4529148442392599,1,0,0,1,0,1.35577102870977,0,1.51755678800746,1.15648298997565,0,1,0,1,0,1,1,1.65283363157296,1,0,0,1,0,0,1,0,1,1,-0.507803729837328,1,1,0,0,0,0,0,1,-0.672867667147616,0,0,0,1,0,0,0,1,0,0,0,0,0.769805233993066,0,1,1,0,0,1,1.74024327465794,-1.37750196638293,0,0,0,0,1
21,-0.784992206626497,0.635894102625775,0,-1.40130073706616,-1.84105034270392,1,-0.0814887328102809,-1.72191275665312,1,0.588597297871588,-0.260136143848609,1,1,0,-0.218266446794627,1,-1.4529148442392599,1,0,0,0,1,-0.499132761525061,0,-0.570199227271789,-0.755085680880571,0,0,0,0,0,0,1,-0.726763549635617,0,0,0,0,0,0,1,1,0,0,0.272711601213162,0,0,1,0,0,0,1,1,1.33705317084816,0,0,0,0,0,0,0,1,0,0,1,0,0.207918705861096,0,1,0,1,0,1,-0.11514351418139,-0.62183441847381,0,0,0,1,0
22,0.657509843207966,1.46291367991716,0,1.00741145613287,-0.121165578631736,0,0.315828136346295,0.81833059685059,0,0.588597297871588,0.663323161640782,1,1,0,0.39982459493922096,0,-1.4529148442392599,1,0,0,0,0,0.370864975639133,0,0.973641405079447,0.606906997104486,0,1,0,1,0,1,1,1.7300932803135,0,0,0,1,0,0,1,1,1,0,-0.548883484103143,1,0,1,0,1,1,0,0,-0.672867667147616,0,0,0,1,0,0,0,1,0,0,0,0,0.207918705861096,0,1,0,1,0,1,0.99808855912221,0.133833129435312,0,0,0,0,1
23,-0.912253874957154,-1.018145051957,0,0.137598719699888,-0.121165578631736,0,0.360444977137894,-0.451791079901263,1,0.588597297871588,0.16341595477396,1,0,0,-0.218266446794627,1,0.770043374368107,1,1,0,0,1,-1.28757406320315,0,-0.570199227271789,0.041401265309521,0,0,1,0,1,0,0,0.972948722656223,0,0,0,1,0,0,0,1,1,0,-0.548883484103143,1,0,1,1,0,0,0,1,1.33705317084816,0,0,0,0,0,1,0,1,0,0,0,0,0.207918705861096,0,1,0,1,0,0,-0.11514351418139,-0.62183441847381,0,0,0,0,1
24,-0.912253874957154,-1.018145051957,0,-0.130035968433337,-0.121165578631736,1,-0.102745733834233,0.769479763129365,1,0.588597297871588,0.180511050622761,0,1,0,-0.218266446794627,1,0.776343864052666,1,0,0,1,0,0.0561367105319845,0,-0.570199227271789,2.4786513206512,0,0,0,0,0,1,1,0.66391012769407,0,0,1,1,0,0,1,1,1,0,0.806748406668761,0,1,0,0,0,0,1,1,2.34201358984605,0,1,0,0,0,0,1,0,0,0,0,0,0.207918705861096,0,1,0,1,1,0,-0.486220871949257,1.64516822525355,0,0,0,0,1
25,0.3041251155684,1.46291367991716,1,1.1746831362161398,-0.121165578631736,0,0.658632157666625,1.06258476545672,0,0.588597297871588,0.541721825242666,1,1,0,0.39982459493922096,0,-1.4529148442392599,1,0,0,0,0,1.64644757380526,0,2.94602143004063,-0.755085680880571,0,1,0,1,0,1,1,0.138544516258411,0,0,0,1,0,1,1,1,1,0,-0.548883484103143,1,0,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,1,0,0,1,0.255933843586477,0.889500677344433,0,0,0,0,1
26,-1.37518234401296,-1.018145051957,0,-0.698759680716442,-0.856748483679014,1,0.364993636510152,0.72062892940814,0,-0.956887856653243,0.0352395058378295,0,1,0,-0.931101884413553,1,0.719232499923084,1,0,1,1,0,-0.339236447263635,0,-0.570199227271789,1.01311533966143,0,0,0,0,1,1,0,-0.232301797696173,1,0,1,1,0,0,1,0,1,0,1.4640244749218,0,0,1,0,0,0,0,1,1.33705317084816,0,0,0,0,1,0,0,1,0,0,1,0,0.207918705861096,0,1,1,0,0,0,-0.486220871949257,1.64516822525355,0,0,0,0,1
27,0.496883413656426,1.46291367991716,1,1.1746831362161398,0.970985715441924,0,0.5605266806997,1.1114355991779399,0,0.588597297871588,0.622712307219638,1,1,0,0.39982459493922096,0,0.897456591016393,1,0,0,0,0,1.2539769919708,0,0.528619728138343,-0.755085680880571,0,1,1,1,0,1,1,0.0458329377697649,0,0,0,1,0,1,1,1,1,0,-0.507803729837328,1,0,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,0,1,0,0,-0.486220871949257,1.64516822525355,0,0,0,0,1
28,0.3041251155684,-1.018145051957,0,-0.498033664616522,-0.121165578631736,1,-0.0043081926163381105,0.574076428244465,0,2.13408245239642,0.490676155491767,0,0,0,-0.218266446794627,1,0.914192984190188,1,1,1,1,0,-1.0895763573011,0,-0.570199227271789,1.53879672414689,0,0,0,0,1,1,0,3.25983432537615,0,0,1,1,0,0,1,1,1,0,1.09430668652947,0,1,0,0,0,0,0,1,0.332092751850275,0,0,0,0,1,0,0,1,0,0,0,0,-0.543955692532923,0,1,1,0,0,0,2.11132063242581,-1.37750196638293,1,0,0,0,1
29,-2.84680092138126,-1.018145051957,0,-1.5016637451161199,-1.84105034270392,1,-0.170799735631781,-1.72191275665312,1,-0.956887856653243,-0.426568998842245,0,0,0,-1.77742362351113,1,-1.4529148442392599,0,1,0,0,1,-0.339236447263635,0,-0.570199227271789,-0.364807077247426,1,0,0,0,1,0,0,-0.726763549635617,1,0,0,1,1,0,1,0,1,0,0.395950864010608,0,1,0,0,0,0,0,1,0.332092751850275,0,0,0,0,0,0,0,1,0,0,0,0,-1.7279833353245,0,1,0,1,0,1,-0.486220871949257,0.133833129435312,1,0,0,0,1
30,-0.48622633950593397,-1.018145051957,0,-0.196944640466644,-0.856748483679014,1,-0.100590197434616,1.01373393173549,1,-0.956887856653243,0.314202716469425,0,1,0,-0.218266446794627,1,-1.4529148442392599,1,0,0,0,0,0.0561367105319845,0,-0.570199227271789,-0.755085680880571,0,0,0,0,0,1,1,0.277611883991379,0,0,1,1,0,0,1,1,1,0,1.09430668652947,0,1,0,0,0,0,1,1,0.332092751850275,0,0,0,0,0,0,0,1,0,1,0,0,0.207918705861096,0,1,1,0,0,1,-0.11514351418139,0.133833129435312,0,0,0,0,1
31,-0.471950290149961,1.46291367991716,0,1.1746831362161398,-0.121165578631736,0,0.252814883813589,1.06258476545672,0,-0.956887856653243,0.31868268234319796,1,1,0,0.39982459493922096,0,-1.4529148442392599,1,0,0,1,0,0.779695847760922,0,-0.570199227271789,-0.755085680880571,0,1,0,1,0,1,1,-0.263205657192388,0,0,0,1,0,0,1,1,1,0,-0.548883484103143,1,0,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,1,0,0,1,-1.97053030302072,0.133833129435312,0,0,0,0,1
32,0.489657047130824,-1.018145051957,0,-0.43112499258321596,-0.121165578631736,1,0.202517310105515,-1.28225525316209,0,0.588597297871588,0.434496692739127,0,1,0,-0.218266446794627,1,0.835061731406267,1,0,1,0,0,0.148767850416059,0,-0.570199227271789,-0.755085680880571,0,0,0,0,0,1,1,-0.139590219207527,0,0,1,1,0,0,1,1,1,0,-0.548883484103143,0,1,0,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,0,1,1,0,0,0,0,0.769805233993066,0,1,0,1,1,0,-0.857298229717123,1.64516822525355,0,0,0,0,1
33,0.229086974171924,2.2899332572085496,1,1.10777446418283,0.970985715441924,0,0.341975576680959,0.964883098014266,0,0.588597297871588,0.538675128579133,1,1,0,-0.218266446794627,0,0.878200715544846,1,0,0,0,0,-0.339236447263635,1,0.781348087882674,0.861782819885316,0,0,1,0,0,1,1,-0.000522851474558025,0,0,0,1,0,0,0,1,1,0,-0.548883484103143,1,0,1,1,0,1,0,0,-0.672867667147616,0,0,0,1,0,0,0,1,0,0,0,0,-0.543955692532923,0,1,0,1,0,0,0.627011201354344,-0.62183441847381,1,0,0,0,1
34,1.64719695010902,1.46291367991716,1,1.07432012816618,1.40394330378884,0,0.485511468888887,0.964883098014266,0,0.588597297871588,0.227770740030543,1,1,0,1.43866136210246,0,-1.4529148442392599,1,0,0,1,0,1.58364869593561,0,0.155021283298898,0.144944568314233,0,1,0,1,0,1,1,-0.232301797696173,1,0,0,1,0,1,1,0,1,1,-0.507803729837328,1,0,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.769805233993066,0,1,0,1,0,1,0.99808855912221,-1.37750196638293,0,0,0,0,1
35,-0.813736336652874,-1.018145051957,0,0.739776767999645,-0.856748483679014,0,0.466837918822817,0.476374760802015,0,-0.956887856653243,0.211426831212065,1,0,0,-0.218266446794627,1,-1.4529148442392599,1,1,0,0,0,1.70828330957002,0,-0.570199227271789,2.36714314818459,0,0,0,1,0,1,1,0.262159954243272,0,0,0,1,0,0,1,1,1,0,-0.507803729837328,1,0,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,1,0,0,1,-0.11514351418139,0.889500677344433,0,0,0,0,1
36,-0.325508941005207,-1.018145051957,0,-0.598396672666482,-0.856748483679014,1,0.270996356371674,0.232120592195889,0,0.588597297871588,0.36463743006920896,0,0,0,-0.931101884413553,1,0.896006786550096,1,1,1,0,0,0.327474228743962,0,3.0009623778111405,-0.755085680880571,0,0,0,0,0,1,1,-0.726763549635617,0,0,1,1,0,0,1,1,1,0,0.929987669466206,0,0,1,0,0,1,0,0,0.332092751850275,0,0,0,1,0,0,1,1,0,0,1,0,0.207918705861096,0,1,0,1,0,0,1.36916591689008,0.889500677344433,0,0,0,0,1
37,-0.92036927082769,-1.018145051957,0,-0.631851008683135,-0.121165578631736,1,-0.156632000852957,1.06258476545672,0,-0.956887856653243,0.177964358912358,0,1,0,-0.931101884413553,1,0.724178317443365,1,0,1,0,0,0.0561367105319845,0,-0.570199227271789,-0.755085680880571,0,0,1,1,1,1,0,0.0767367972659802,1,0,1,1,0,0,1,0,1,0,1.6694232462508798,0,0,1,0,0,0,0,1,1.33705317084816,0,1,0,0,0,0,0,0,0,0,0,0,0.207918705861096,0,1,0,1,0,0,-1.97053030302072,1.64516822525355,0,0,0,0,1
38,-0.67238800159138,-1.018145051957,0,-0.564942336649829,-0.121165578631736,0,-3.9888142788197,-1.47765858804699,1,-0.956887856653243,-5.81114320990433,1,0,0,-0.218266446794627,1,-1.4529148442392599,0,1,0,0,0,-0.0872489133976964,0,-0.570199227271789,-0.755085680880571,0,0,0,0,1,1,0,-0.726763549635617,0,0,0,0,0,0,0,0,0,0,-0.548883484103143,0,0,1,1,0,0,0,1,-0.672867667147616,0,0,0,0,0,0,0,1,0,0,0,1,-0.543955692532923,0,1,0,1,1,1,-0.11514351418139,0.133833129435312,0,0,0,0,1
39,-0.264593157969506,-0.191125474665613,0,-0.230398976483297,-0.121165578631736,1,0.192605734466543,-0.989150250834739,0,0.588597297871588,0.203989307966075,0,0,0,-0.218266446794627,1,0.682690765931984,1,1,1,0,0,0.740710571747842,0,-0.0152956547896724,-0.755085680880571,0,0,0,0,0,1,1,1.40560275560324,0,0,1,1,0,0,1,1,1,0,-0.548883484103143,0,0,1,0,0,0,1,1,-0.672867667147616,0,0,0,1,0,0,1,1,0,0,1,0,0.207918705861096,0,1,0,1,0,0,2.11132063242581,-1.37750196638293,0,0,0,0,1
40,-0.255658586768097,-1.018145051957,1,-0.43112499258321596,-0.121165578631736,1,-0.0252263275508978,-1.28225525316209,0,2.13408245239642,0.401850738254764,0,0,0,-0.931101884413553,1,0.817490384215889,1,1,0,1,0,1.79929967409961,0,-0.570199227271789,-0.755085680880571,0,0,0,1,0,1,1,0.880237144167577,0,0,1,0,0,0,1,1,1,0,-0.548883484103143,0,0,1,0,0,0,0,1,0.332092751850275,0,1,0,0,1,0,0,0,0,0,0,0,-0.543955692532923,0,1,0,1,0,0,0.255933843586477,-0.62183441847381,0,0,0,0,1
41,-1.4252427619923,-1.018145051957,0,0.371779071816461,-0.121165578631736,0,0.278655679924498,-0.109835243852687,0,-0.956887856653243,-0.0249523062084945,0,1,0,-0.931101884413553,1,0.770043374368107,1,0,0,1,0,0.0561367105319845,0,-0.570199227271789,1.15648298997565,0,0,0,0,0,1,1,-0.726763549635617,0,0,1,1,0,0,1,1,1,0,-0.548883484103143,1,1,0,0,1,0,1,1,1.33705317084816,0,0,0,0,0,0,0,1,1,1,0,0,-0.543955692532923,0,1,1,0,0,0,2.11132063242581,-0.62183441847381,0,0,0,0,1
42,-1.2592540267756,-1.018145051957,0,0.104144383683235,-0.121165578631736,0,-0.0252263275508978,-0.256387745016362,0,-0.956887856653243,0.0716189615315755,0,0,0,-0.931101884413553,1,0.741645685008672,1,1,0,1,0,0.0561367105319845,0,-0.570199227271789,0.399820391095062,0,0,0,1,1,1,0,-0.726763549635617,1,0,1,1,0,0,1,0,1,0,-0.343484712774067,1,1,0,0,1,1,1,0,0.332092751850275,1,0,0,0,0,0,0,1,0,0,0,0,0.207918705861096,0,1,1,0,0,0,0.255933843586477,0.133833129435312,0,0,0,0,1
