,GrLivArea,OverallQual,NeighType_4,Baths,BsmtQual_Avg,GarageArea,YearRemodAdd,NeighType_1,Fireplaces,TotalBsmtSF,Foundation_PConc,KitchenQual_Gd,Exterior_BrkComm,TotRmsAbvGrd,ExterQual_Avg,BsmtFinSF,CentralAir_Yes,KitchenQual_Avg,NeighType_2,BsmtExposure_Yes,MSZoning_Oth,LotFrontage,ExterQual_Ex,MasVnrArea,WoodDeckSF,RoadRail_Yes,ExterQual_Gd,BsmtFinType1_GLQ,Exterior_VinylSd,HeatingQC_Avg,MSZoning_RL,HeatingQC_Gd,OpenPorchSF,GarageType_Oth,LotShape_IR2,Foundation_CBlock,PavedDrive_Yes,BldgType_1Fam,GarageType_Attchd,2Story_Y,BsmtQual_Gd,LotShape_Reg,BldgType_Oth,NeighType_3,RoofStyle_Oth,Fence_Yes,RoofStyle_Gable,OverallCond,BsmtFinType1_LwQ,ExterCond_Gd,LotShape_IR3,MasVnrType_Brick,Exterior_CemntBd,ExterCond_Avg,Exterior_HdBoard,Exterior_Wd Sdng,GarageType_None,BedroomAbvGr,LandSlope_Oth,LandSlope_Gtl,LotConfig_Oth,LotConfig_Inside,Exterior_Other,BsmtFinType1_None,YrSold,Exterior_MetalSd,ExterCond_Ex,Exterior_WdShing,LandContour_Oth,LandContour_Lvl
10,-0.9667298328012299,-1.0181450519570001,0,-0.12116557863173598,1,0.108087723054592,-0.9891502508347391,1,-0.9568878566532428,0.16341595477395998,0,0,0,-0.931101884413553,1,0.795407811551155,1,1,0,0,0,0.148767850416059,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,1,1,-0.7267635496356172,1,0,1,1,1,0,0,0,1,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,1,1,0,0,0.207918705861096,0,1,0,1,0,0,0.133833129435312,0,0,0,0,1
11,1.4737614349802,2.2899332572085496,1,1.7871660510573601,0,0.5280554394243039,1.0137339317354899,0,2.13408245239642,0.273800223300898,1,1,0,2.29673907871472,0,0.828262177640592,1,0,0,0,0,0.779695847760922,1,1.0011118789647,0.4157501300188641,0,0,1,0,0,1,1,-0.40227302492535705,1,0,0,1,1,0,1,1,0,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.769805233993066,0,1,0,1,0,0,-1.37750196638293,0,0,1,0,1
12,-1.3381311055272902,-1.0181450519570001,0,-0.12116557863173598,1,0.0549635947610022,-1.13570275199841,1,-0.9568878566532428,0.0468665519384633,0,0,0,-1.7774236235111298,1,0.726849429865524,1,1,0,0,0,0.0561367105319845,0,-0.570199227271789,0.359996043785558,0,0,0,0,1,1,0,-0.7267635496356172,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.33209275185027504,0,0,0,0,0,1,1,0,0,-0.543955692532923,0,1,0,1,0,0,0.133833129435312,0,0,0,0,1
13,0.0963716773284865,0.6358941026257751,0,-0.12116557863173598,0,0.618499439667965,1.06258476545672,0,0.588597297871588,0.497027752196427,1,1,0,0.39982459493922096,0,-1.45291484423926,1,0,0,1,0,1.00574253983324,0,1.11099377450571,0.519293433023576,0,1,0,1,0,1,1,-0.216849867948065,0,0,0,1,1,1,0,1,0,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,0,1,-0.62183441847381,0,0,0,0,1
14,-0.427128749284937,-0.191125474665613,0,0.47166200563057503,1,0.0549635947610022,-1.2334044194408602,0,0.588597297871588,0.332748126394162,0,0,0,-0.931101884413553,1,0.72507075215779,1,1,1,0,0,0.0561367105319845,0,0.594548865462951,-0.7550856808805708,0,0,0,0,1,1,0,2.56449748671131,0,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.672867667147616,0,0,0,1,0,1,0,0,0,-0.543955692532923,0,1,1,0,0,0,0.133833129435312,1,0,0,0,1
15,-1.5212190217708799,0.6358941026257751,0,-1.84105034270392,1,0.3649936365101521,0.769479763129365,1,-0.9568878566532428,-0.0332519486202675,0,0,0,-0.931101884413553,1,-1.45291484423926,1,1,0,0,1,-0.841658443178107,0,-0.570199227271789,-0.372771946709327,0,0,0,0,0,0,1,1.00385258215244,1,0,0,1,1,0,0,0,1,0,0,0,1,1,2.34201358984605,0,0,0,0,0,1,0,1,0,-0.543955692532923,0,1,1,0,0,1,-0.62183441847381,0,0,0,0,1
16,-1.0670711992061899,-0.191125474665613,0,-0.12116557863173598,1,0.247538102212675,-0.7448960822286139,0,0.588597297871588,0.131927838838446,0,0,0,-0.931101884413553,1,0.648823186851898,1,1,1,0,0,0.0561367105319845,0,0.41873783259733,-0.7550856808805708,0,0,0,0,0,1,1,-0.7267635496356172,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1.3370531708481599,0,0,0,1,0,1,0,1,0,-0.543955692532923,0,1,1,0,0,0,1.6451682252535502,0,0,0,0,1
17,-0.327785709291311,-1.0181450519570001,0,-0.12116557863173598,0,0.293744646698637,-0.8914485833922892,1,-0.9568878566532428,-5.81114320990433,0,0,0,-0.21826644679462698,1,-1.45291484423926,1,1,0,0,0,0.239176047975518,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,1,1,0,-0.7267635496356172,1,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,-0.543955692532923,0,1,0,1,0,1,-1.37750196638293,1,0,0,0,1
18,-0.769415681156665,-1.0181450519570001,0,0.47166200563057503,1,0.3649936365101521,0.916032264293041,0,-0.9568878566532428,0.225335092466654,1,1,0,-0.21826644679462698,1,0.6841824026109339,1,0,0,0,0,-0.0388398858609351,0,-0.570199227271789,-0.7550856808805708,1,0,1,1,0,1,1,0.849333284671362,1,0,0,1,1,0,0,0,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,0,0,0.133833129435312,0,0,0,0,1
19,-0.23120593214658397,-1.0181450519570001,0,-1.84105034270392,1,-0.0527879790987326,-0.9891502508347391,0,-0.9568878566532428,0.153894197506116,0,0,0,-0.21826644679462698,1,0.60607397160468,1,1,1,0,0,0.148767850416059,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,1,1,0,-0.7267635496356172,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0.33209275185027504,1,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,1,0,0.8895006773444329,0,0,0,0,1
20,1.5451757135765298,1.46291367991716,1,1.4039433037888402,0,0.629125304734105,1.0137339317354899,0,0.588597297871588,0.260512668833427,1,1,0,1.43866136210246,0,-1.45291484423926,1,0,0,1,0,1.3557710287097702,0,1.5175567880074599,1.15648298997565,0,1,0,1,0,1,1,1.65283363157296,1,0,0,1,1,0,1,1,0,0,0,0,0,1,-0.672867667147616,0,0,0,1,0,1,0,0,0,0.769805233993066,0,1,1,0,0,1,-1.37750196638293,0,0,0,0,1
21,-0.784992206626497,0.6358941026257751,0,-1.84105034270392,1,-0.0814887328102809,-1.7219127566531203,1,0.588597297871588,-0.260136143848609,1,1,0,-0.21826644679462698,1,-1.45291484423926,1,0,0,0,1,-0.49913276152506103,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,0,1,-0.7267635496356172,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1.3370531708481599,0,0,0,0,0,1,0,1,0,0.207918705861096,0,1,0,1,0,1,-0.62183441847381,0,0,0,1,0
22,0.6575098432079661,1.46291367991716,0,-0.12116557863173598,0,0.315828136346295,0.81833059685059,0,0.588597297871588,0.663323161640782,1,1,0,0.39982459493922096,0,-1.45291484423926,1,0,0,0,0,0.370864975639133,0,0.9736414050794471,0.6069069971044859,0,1,0,1,0,1,1,1.7300932803134998,0,0,0,1,1,1,0,1,1,0,1,1,0,0,-0.672867667147616,0,0,0,1,0,1,0,0,0,0.207918705861096,0,1,0,1,0,1,0.133833129435312,0,0,0,0,1
23,-0.912253874957154,-1.0181450519570001,0,-0.12116557863173598,0,0.360444977137894,-0.451791079901263,1,0.588597297871588,0.16341595477395998,1,0,0,-0.21826644679462698,1,0.770043374368107,1,1,0,0,1,-1.2875740632031498,0,-0.570199227271789,0.041401265309521,0,0,1,0,1,0,0,0.972948722656223,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1.3370531708481599,0,0,0,0,1,1,0,0,0,0.207918705861096,0,1,0,1,0,0,-0.62183441847381,0,0,0,0,1
24,-0.912253874957154,-1.0181450519570001,0,-0.12116557863173598,1,-0.10274573383423301,0.769479763129365,1,0.588597297871588,0.18051105062276102,0,1,0,-0.21826644679462698,1,0.7763438640526659,1,0,0,1,0,0.0561367105319845,0,-0.570199227271789,2.4786513206512,0,0,0,0,0,1,1,0.66391012769407,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2.34201358984605,0,1,0,0,0,0,0,0,0,0.207918705861096,0,1,0,1,1,0,1.6451682252535502,0,0,0,0,1
25,0.30412511556840005,1.46291367991716,1,-0.12116557863173598,0,0.658632157666625,1.06258476545672,0,0.588597297871588,0.541721825242666,1,1,0,0.39982459493922096,0,-1.45291484423926,1,0,0,0,0,1.64644757380526,0,2.94602143004063,-0.7550856808805708,0,1,0,1,0,1,1,0.13854451625841102,0,0,0,1,1,1,0,1,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,1,0,0,1,0.8895006773444329,0,0,0,0,1
26,-1.3751823440129598,-1.0181450519570001,0,-0.856748483679014,1,0.3649936365101521,0.72062892940814,0,-0.9568878566532428,0.0352395058378295,0,1,0,-0.931101884413553,1,0.7192324999230841,1,0,1,1,0,-0.339236447263635,0,-0.570199227271789,1.01311533966143,0,0,0,0,1,1,0,-0.232301797696173,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1.3370531708481599,0,0,0,0,0,1,0,1,0,0.207918705861096,0,1,1,0,0,0,1.6451682252535502,0,0,0,0,1
27,0.496883413656426,1.46291367991716,1,0.970985715441924,0,0.5605266806997,1.11143559917794,0,0.588597297871588,0.6227123072196379,1,1,0,0.39982459493922096,0,0.897456591016393,1,0,0,0,0,1.2539769919708,0,0.5286197281383429,-0.7550856808805708,0,1,1,1,0,1,1,0.0458329377697649,0,0,0,1,1,1,0,1,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,0,0,1.6451682252535502,0,0,0,0,1
28,0.30412511556840005,-1.0181450519570001,0,-0.12116557863173598,1,-0.0043081926163381105,0.574076428244465,0,2.13408245239642,0.490676155491767,0,0,0,-0.21826644679462698,1,0.914192984190188,1,1,1,1,0,-1.0895763573011001,0,-0.570199227271789,1.5387967241468898,0,0,0,0,1,1,0,3.25983432537615,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.33209275185027504,0,0,0,0,0,1,0,0,0,-0.543955692532923,0,1,1,0,0,0,-1.37750196638293,1,0,0,0,1
29,-2.8468009213812597,-1.0181450519570001,0,-1.84105034270392,1,-0.170799735631781,-1.7219127566531203,1,-0.9568878566532428,-0.426568998842245,0,0,0,-1.7774236235111298,1,-1.45291484423926,0,1,0,0,1,-0.339236447263635,0,-0.570199227271789,-0.364807077247426,1,0,0,0,1,0,0,-0.7267635496356172,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.33209275185027504,0,0,0,0,0,1,0,0,0,-1.7279833353245,0,1,0,1,0,1,0.133833129435312,1,0,0,0,1
30,-0.486226339505934,-1.0181450519570001,0,-0.856748483679014,1,-0.100590197434616,1.0137339317354899,1,-0.9568878566532428,0.314202716469425,0,1,0,-0.21826644679462698,1,-1.45291484423926,1,0,0,0,0,0.0561367105319845,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,1,1,0.277611883991379,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0.33209275185027504,0,0,0,0,0,1,1,0,0,0.207918705861096,0,1,1,0,0,1,0.133833129435312,0,0,0,0,1
31,-0.471950290149961,1.46291367991716,0,-0.12116557863173598,0,0.25281488381358896,1.06258476545672,0,-0.9568878566532428,0.318682682343198,1,1,0,0.39982459493922096,0,-1.45291484423926,1,0,0,1,0,0.779695847760922,0,-0.570199227271789,-0.7550856808805708,0,1,0,1,0,1,1,-0.263205657192388,0,0,0,1,1,1,0,1,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,1,0,0,1,0.133833129435312,0,0,0,0,1
32,0.489657047130824,-1.0181450519570001,0,-0.12116557863173598,1,0.20251731010551502,-1.28225525316209,0,0.588597297871588,0.434496692739127,0,1,0,-0.21826644679462698,1,0.8350617314062672,1,0,1,0,0,0.148767850416059,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,1,1,-0.13959021920752698,0,0,1,1,1,1,0,0,0,0,0,1,0,0,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.769805233993066,0,1,0,1,1,0,1.6451682252535502,0,0,0,0,1
33,0.229086974171924,2.2899332572085496,1,0.970985715441924,0,0.341975576680959,0.9648830980142661,0,0.588597297871588,0.538675128579133,1,1,0,-0.21826644679462698,0,0.8782007155448459,1,0,0,0,0,-0.339236447263635,1,0.7813480878826741,0.8617828198853159,0,0,1,0,0,1,1,-0.000522851474558025,0,0,0,1,0,1,0,1,1,1,0,1,0,0,-0.672867667147616,0,0,0,1,0,1,0,0,0,-0.543955692532923,0,1,0,1,0,0,-0.62183441847381,1,0,0,0,1
34,1.6471969501090198,1.46291367991716,1,1.4039433037888402,0,0.485511468888887,0.9648830980142661,0,0.588597297871588,0.22777074003054298,1,1,0,1.43866136210246,0,-1.45291484423926,1,0,0,1,0,1.5836486959356102,0,0.155021283298898,0.144944568314233,0,1,0,1,0,1,1,-0.232301797696173,1,0,0,1,1,0,1,1,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.769805233993066,0,1,0,1,0,1,-1.37750196638293,0,0,0,0,1
35,-0.813736336652874,-1.0181450519570001,0,-0.856748483679014,0,0.466837918822817,0.476374760802015,0,-0.9568878566532428,0.211426831212065,1,0,0,-0.21826644679462698,1,-1.45291484423926,1,1,0,0,0,1.70828330957002,0,-0.570199227271789,2.36714314818459,0,0,0,1,0,1,1,0.26215995424327204,0,0,0,1,1,1,0,1,1,0,1,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,1,0,0,1,0.8895006773444329,0,0,0,0,1
36,-0.32550894100520694,-1.0181450519570001,0,-0.856748483679014,1,0.27099635637167396,0.232120592195889,0,0.588597297871588,0.36463743006920896,0,0,0,-0.931101884413553,1,0.896006786550096,1,1,1,0,0,0.327474228743962,0,3.0009623778111405,-0.7550856808805708,0,0,0,0,0,1,1,-0.7267635496356172,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.33209275185027504,0,0,0,1,0,1,0,1,0,0.207918705861096,0,1,0,1,0,0,0.8895006773444329,0,0,0,0,1
37,-0.9203692708276899,-1.0181450519570001,0,-0.12116557863173598,1,-0.156632000852957,1.06258476545672,0,-0.9568878566532428,0.17796435891235798,0,1,0,-0.931101884413553,1,0.724178317443365,1,0,1,0,0,0.0561367105319845,0,-0.570199227271789,-0.7550856808805708,0,0,1,1,1,1,0,0.0767367972659802,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1.3370531708481599,0,1,0,0,0,0,0,0,0,0.207918705861096,0,1,0,1,0,0,1.6451682252535502,0,0,0,0,1
38,-0.6723880015913799,-1.0181450519570001,0,-0.12116557863173598,0,-3.9888142788197003,-1.4776585880469901,1,-0.9568878566532428,-5.81114320990433,1,0,0,-0.21826644679462698,1,-1.45291484423926,0,1,0,0,0,-0.0872489133976964,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,1,1,0,-0.7267635496356172,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,1,-0.543955692532923,0,1,0,1,1,1,0.133833129435312,0,0,0,0,1
39,-0.264593157969506,-0.191125474665613,0,-0.12116557863173598,1,0.192605734466543,-0.9891502508347391,0,0.588597297871588,0.203989307966075,0,0,0,-0.21826644679462698,1,0.6826907659319841,1,1,1,0,0,0.7407105717478419,0,-0.0152956547896724,-0.7550856808805708,0,0,0,0,0,1,1,1.4056027556032402,0,0,1,1,1,1,0,0,1,0,0,0,1,1,-0.672867667147616,0,0,0,1,0,1,0,1,0,0.207918705861096,0,1,0,1,0,0,-1.37750196638293,0,0,0,0,1
40,-0.255658586768097,-1.0181450519570001,1,-0.12116557863173598,1,-0.0252263275508978,-1.28225525316209,0,2.13408245239642,0.40185073825476403,0,0,0,-0.931101884413553,1,0.8174903842158889,1,1,0,1,0,1.7992996740996101,0,-0.570199227271789,-0.7550856808805708,0,0,0,1,0,1,1,0.880237144167577,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0.33209275185027504,0,1,0,0,0,0,0,0,0,-0.543955692532923,0,1,0,1,0,0,-0.62183441847381,0,0,0,0,1
41,-1.4252427619923,-1.0181450519570001,0,-0.12116557863173598,0,0.27865567992449797,-0.10983524385268699,0,-0.9568878566532428,-0.0249523062084945,0,1,0,-0.931101884413553,1,0.770043374368107,1,0,0,1,0,0.0561367105319845,0,-0.570199227271789,1.15648298997565,0,0,0,0,0,1,1,-0.7267635496356172,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1.3370531708481599,0,0,0,0,0,1,1,0,0,-0.543955692532923,0,1,1,0,0,0,-0.62183441847381,0,0,0,0,1
42,-1.2592540267756,-1.0181450519570001,0,-0.12116557863173598,0,-0.0252263275508978,-0.256387745016362,0,-0.9568878566532428,0.0716189615315755,0,0,0,-0.931101884413553,1,0.741645685008672,1,1,0,1,0,0.0561367105319845,0,-0.570199227271789,0.39982039109506207,0,0,0,1,1,1,0,-0.7267635496356172,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.33209275185027504,1,0,0,0,0,1,0,0,0,0.207918705861096,0,1,1,0,0,0,0.133833129435312,0,0,0,0,1
43,-0.6774263885115379,-1.0181450519570001,0,-0.12116557863173598,1,-0.0408421297542052,-1.28225525316209,0,-0.9568878566532428,0.25420224482279896,0,0,0,-0.21826644679462698,1,0.703056542971732,1,1,1,0,0,0.148767850416059,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,1,1,-0.7267635496356172,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.33209275185027504,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,1,0,-1.37750196638293,0,0,0,0,1
44,0.5824938040236322,2.2899332572085496,1,0.970985715441924,0,0.3649936365101521,0.9648830980142661,0,0.588597297871588,0.6495776967768001,1,1,0,-0.21826644679462698,0,0.5753942296365749,1,0,0,0,0,-0.287447088162762,1,1.6933678208730802,0.8060287336520091,0,0,1,0,0,1,1,0.540294689709209,0,0,0,1,0,1,0,1,1,1,0,1,0,0,-0.672867667147616,0,0,0,1,0,1,0,0,0,-0.543955692532923,0,1,0,1,0,0,1.6451682252535502,1,0,0,0,1
45,1.22300373715833,0.6358941026257751,0,0.47166200563057503,0,0.46484626773673104,0.867181430571816,0,0.588597297871588,0.45836157266459493,1,1,0,-0.21826644679462698,0,0.9342791296355709,1,0,1,0,0,-1.02596306473051,0,-0.570199227271789,0.5830123887187829,0,1,1,1,0,1,1,-0.0623305704669886,0,0,0,1,1,1,1,1,0,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,-1.7279833353245,0,1,1,0,0,0,0.8895006773444329,0,0,0,0,1
46,0.40919806400669395,1.46291367991716,1,-0.12116557863173598,0,0.6068987188956669,1.0137339317354899,0,-0.9568878566532428,0.595195774860752,1,1,0,0.39982459493922096,0,-0.14878421989124402,1,0,0,1,1,0.7407105717478419,0,-0.570199227271789,-0.7550856808805708,0,1,1,1,0,0,1,1.5292181935881002,0,0,0,1,1,1,0,1,1,0,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,0,1,0,0,-0.62183441847381,0,0,0,0,1
47,0.0105739960058595,-1.0181450519570001,0,-0.12116557863173598,1,-3.9888142788197003,1.11143559917794,0,-0.9568878566532428,-0.138538287862793,0,0,0,0.9469140869601321,1,-1.45291484423926,1,1,1,0,1,-2.12861826539888,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,0,1,-0.7267635496356172,0,0,0,0,0,0,1,0,1,1,0,0,0,1,-0.672867667147616,0,0,0,0,0,1,0,0,1,-0.543955692532923,0,1,0,1,0,1,0.8895006773444329,1,0,0,0,1
48,-1.2086795923192,-1.0181450519570001,0,-0.12116557863173598,1,0.11128136552155803,-0.9402994171135141,1,-0.9568878566532428,0.0874897206471037,0,0,0,-0.21826644679462698,1,0.738214866933255,1,1,0,0,0,-0.0388398858609351,0,-0.570199227271789,-0.7550856808805708,0,0,0,0,0,1,1,-0.7267635496356172,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1.3370531708481599,0,0,0,0,0,1,1,0,0,0.207918705861096,0,1,0,1,0,0,-0.62183441847381,0,0,0,0,1
49,0.0475993824639982,-0.191125474665613,0,0.47166200563057503,0,0.114460973561799,0.574076428244465,0,-0.9568878566532428,-0.0736268000247993,1,0,0,-0.21826644679462698,1,0.31434380289020003,1,1,0,1,0,0.0561367105319845,0,-0.570199227271789,-0.7550856808805708,0,0,1,1,0,1,1,0.432131181472456,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0.33209275185027504,0,0,0,0,0,1,0,0,0,0.207918705861096,0,1,1,0,0,0,-0.62183441847381,0,0,0,0,1
