,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,SalePrice_Log,Age,Baths,BsmtFinSF,MSZoning_Oth,MSZoning_RL,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Lvl,LandContour_Oth,LotConfig_Inside,LotConfig_Oth,LandSlope_Gtl,LandSlope_Oth,BldgType_1Fam,BldgType_Oth,RoofStyle_Gable,RoofStyle_Oth,MasVnrType_Brick,MasVnrType_Oth,ExterQual_Avg,ExterQual_Ex,ExterQual_Gd,ExterCond_Avg,ExterCond_Ex,ExterCond_Gd,Foundation_CBlock,Foundation_Oth,Foundation_PConc,BsmtQual_Avg,BsmtQual_Gd,BsmtExposure_Yes,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,HeatingQC_Avg,HeatingQC_Gd,CentralAir_Yes,Electrical_Yes,KitchenQual_Avg,KitchenQual_Gd,GarageType_Attchd,GarageType_None,GarageType_Oth,PavedDrive_Yes,Fence_Yes,2Story_Y,RoadRail_Yes,Exterior_BrkComm,Exterior_CemntBd,Exterior_HdBoard,Exterior_MetalSd,Exterior_Other,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,NeighType_2,NeighType_1,NeighType_3,NeighType_4
10,0.14876785041605900,-1.0181450519570000,-0.6728676671476160,-0.23039897648329700,-0.9891502508347390,-0.5701992272717890,0.16341595477396000,-0.9667298328012300,0.20791870586109600,-0.9311018844135530,-0.9568878566532430,0.1080877230545920,-0.7550856808805710,-0.7267635496356170,-1.5994529452528600,0.1338331294353120,-0.6614335007037860,-0.6656892851829050,-0.5488834841031430,-0.12116557863173600,0.7954078115511550,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11,0.7796958477609220,2.289933257208550,-0.6728676671476160,1.1077744641828300,1.0137339317354900,1.0011118789647000,0.2738002233008980,1.4737614349802000,0.7698052339930660,2.29673907871472,2.1340824523964200,0.5280554394243040,0.4157501300188640,-0.4022730249253570,0.2559338435864770,-1.3775019663829300,2.0386342217134900,1.8266546719364600,-0.5078037298373280,1.7871660510573600,0.8282621776405920,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
12,0.05613671053198450,-1.0181450519570000,0.3320927518502750,-0.3307619845332560,-1.1357027519984100,-0.5701992272717890,0.04686655193846330,-1.338131105527290,-0.5439556925329230,-1.7774236235111300,-0.9568878566532430,0.0549635947610022,0.3599960437855580,-0.7267635496356170,0.9980885591222100,0.1338331294353120,-0.4797584103323220,-0.3957355148690860,-0.5488834841031430,-0.12116557863173600,0.7268494298655240,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13,1.0057425398332400,0.6358941026257750,-0.6728676671476160,1.1412288001994800,1.062584765456720,1.1109937745057100,0.4970277521964270,0.09637167732848650,0.20791870586109600,0.39982459493922100,0.5885972978715880,0.6184994396679650,0.519293433023576,-0.21684986794806500,0.6270112013543440,-0.6218344184738100,1.2179639858975700,1.2911267515090300,-0.5078037298373280,-0.12116557863173600,-1.452914844239260,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,0.05613671053198450,-0.19112547466561300,-0.6728676671476160,-0.3976706565665630,-1.2334044194408600,0.5945488654629510,0.3327481263941620,-0.4271287492849370,-0.5439556925329230,-0.9311018844135530,0.5885972978715880,0.0549635947610022,-0.7550856808805710,2.5644974867113100,-0.4862208719492570,0.1338331294353120,-0.3168772948268720,-0.17588943135867800,-0.5488834841031430,0.4716620056305750,0.7250707521577900,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15,-0.8416584431781070,0.6358941026257750,2.3420135898460500,-1.4347550730828100,0.7694797631293650,-0.5701992272717890,-0.03325194862026750,-1.5212190217708800,-0.5439556925329230,-0.9311018844135530,-0.9568878566532430,0.3649936365101520,-0.3727719467093270,1.0038525821524400,0.2559338435864770,-0.6218344184738100,-0.6301102092604310,-0.6170538574474440,2.408858823035560,-1.841050342703920,-1.452914844239260,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16,0.05613671053198450,-0.19112547466561300,1.3370531708481600,-0.06312729640003090,-0.7448960822286140,0.4187378325973300,0.1319278388384460,-1.0670711992061900,-0.5439556925329230,-0.9311018844135530,0.5885972978715880,0.2475381022126750,-0.7550856808805710,-0.7267635496356170,-1.22837558748499,1.6451682252535500,-0.41711182744561100,-0.3089162517631860,-0.5488834841031430,-0.12116557863173600,0.6488231868518980,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17,0.23917604797551800,-1.0181450519570000,-0.6728676671476160,-0.1634903044499910,-0.8914485833922890,-0.5701992272717890,-5.811143209904330,-0.3277857092913110,-0.5439556925329230,-0.2182664467946270,-0.9568878566532430,0.2937446466986370,-0.7550856808805710,-0.7267635496356170,1.3691659168900800,-1.3775019663829300,-1.156341505508810,-1.5912143176861800,-0.5488834841031430,-0.12116557863173600,-1.452914844239260,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,-0.03883988586093510,-1.0181450519570000,-0.6728676671476160,1.0743201281661800,0.9160322642930410,-0.5701992272717890,0.22533509246665400,-0.7694156811566650,0.20791870586109600,-0.2182664467946270,-0.9568878566532430,0.3649936365101520,-0.7550856808805710,0.849333284671362,-0.11514351418139000,0.1338331294353120,-0.291818661672187,-0.1436920554843990,-0.5488834841031430,0.4716620056305750,0.6841824026109340,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19,0.14876785041605900,-1.0181450519570000,0.3320927518502750,-0.4645793285998690,-0.9891502508347390,-0.5701992272717890,0.15389419750611600,-0.2312059321465840,0.20791870586109600,-0.2182664467946270,-0.9568878566532430,-0.05278797909873260,-0.7550856808805710,-0.7267635496356170,-0.4862208719492570,0.8895006773444330,-0.5424049932190340,-0.4856232024559140,-0.261325204242436,-1.841050342703920,0.6060739716046800,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20,1.3557710287097700,1.462913679917160,-0.6728676671476160,1.1077744641828300,1.0137339317354900,1.5175567880074600,0.2605126688334270,1.5451757135765300,0.7698052339930660,1.4386613621024600,0.5885972978715880,0.6291253047341050,1.1564829899756500,1.652833631572960,1.7402432746579400,-1.3775019663829300,1.7918066851398500,1.6771016084589300,-0.5078037298373280,1.4039433037888400,-1.452914844239260,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21,-0.4991327615250610,0.6358941026257750,1.3370531708481600,-1.4013007370661600,-1.7219127566531200,-0.5701992272717890,-0.26013614384860900,-0.7849922066264970,0.20791870586109600,-0.2182664467946270,0.5885972978715880,-0.08148873281028090,-0.7550856808805710,-0.7267635496356170,-0.11514351418139000,-0.6218344184738100,-0.5373932665880970,-0.4783141268619810,0.27271160121316200,-1.841050342703920,-1.452914844239260,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,0.3708649756391330,1.462913679917160,-0.6728676671476160,1.0074114561328700,0.8183305968505900,0.9736414050794470,0.6633231616407820,0.6575098432079660,0.20791870586109600,0.39982459493922100,0.5885972978715880,0.3158281363462950,0.6069069971044860,1.7300932803135000,0.9980885591222100,0.1338331294353120,0.59776281531912,0.7953275151884580,-0.5488834841031430,-0.12116557863173600,-1.452914844239260,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,-1.2875740632031500,-1.0181450519570000,1.3370531708481600,0.13759871969988800,-0.4517910799012630,-0.5701992272717890,0.16341595477396000,-0.912253874957154,0.20791870586109600,-0.2182664467946270,0.5885972978715880,0.36044497713789400,0.04140126530952100,0.9729487226562230,-0.11514351418139000,-0.6218344184738100,-0.6564217740728500,-0.6578448526953790,-0.5488834841031430,-0.12116557863173600,0.7700433743681070,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24,0.05613671053198450,-1.0181450519570000,2.3420135898460500,-0.1300359684333370,0.7694797631293650,-0.5701992272717890,0.1805110506227610,-0.912253874957154,0.20791870586109600,-0.2182664467946270,0.5885972978715880,-0.10274573383423300,2.4786513206512000,0.6639101276940700,-0.4862208719492570,1.6451682252535500,-0.3544652445588990,-0.2249628211125790,0.8067484066687610,-0.12116557863173600,0.7763438640526660,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25,1.6464475738052600,1.462913679917160,-0.6728676671476160,1.174683136216140,1.062584765456720,2.9460214300406300,0.5417218252426660,0.3041251155684000,0.20791870586109600,0.39982459493922100,0.5885972978715880,0.6586321576666250,-0.7550856808805710,0.13854451625841100,0.2559338435864770,0.8895006773444330,0.9272838413032240,1.0707175088114100,-0.5488834841031430,-0.12116557863173600,-1.452914844239260,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,-0.3392364472636350,-1.0181450519570000,1.3370531708481600,-0.6987596807164420,0.72062892940814,-0.5701992272717890,0.03523950583782950,-1.3751823440129600,0.20791870586109600,-0.9311018844135530,-0.9568878566532430,0.3649936365101520,1.013115339661430,-0.2323017976961730,-0.4862208719492570,1.6451682252535500,-0.5950281228438720,-0.5636639202862490,1.4640244749218000,-0.8567484836790140,0.7192324999230840,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27,1.2539769919708000,1.462913679917160,-0.6728676671476160,1.174683136216140,1.111435599177940,0.5286197281383430,0.6227123072196380,0.4968834136564260,0.20791870586109600,0.39982459493922100,0.5885972978715880,0.5605266806997000,-0.7550856808805710,0.04583293776976490,-0.4862208719492570,1.6451682252535500,1.5499908751971400,1.5215301172342100,-0.5078037298373280,0.9709857154419240,0.8974565910163930,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,-1.0895763573011000,-1.0181450519570000,0.3320927518502750,-0.4980336646165220,0.5740764282444650,-0.5701992272717890,0.4906761554917670,0.3041251155684000,-0.5439556925329230,-0.2182664467946270,2.1340824523964200,-0.0043081926163381100,1.5387967241468900,3.2598343253761500,2.1113206324258100,-1.3775019663829300,0.3158531923289170,0.5334728510531990,1.0943066865294700,-0.12116557863173600,0.9141929841901880,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,-0.3392364472636350,-1.0181450519570000,0.3320927518502750,-1.501663745116120,-1.7219127566531200,-0.5701992272717890,-0.4265689988422450,-2.8468009213812600,-1.727983335324500,-1.7774236235111300,-0.9568878566532430,-0.1707997356317810,-0.3648070772474260,-0.7267635496356170,-0.4862208719492570,0.1338331294353120,-1.42572181192167,-2.2855401392102900,0.395950864010608,-1.841050342703920,-1.452914844239260,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30,0.05613671053198450,-1.0181450519570000,0.3320927518502750,-0.19694464046664400,1.0137339317354900,-0.5701992272717890,0.3142027164694250,-0.486226339505934,0.20791870586109600,-0.2182664467946270,-0.9568878566532430,-0.10059019743461600,-0.7550856808805710,0.2776118839913790,-0.11514351418139000,0.1338331294353120,-0.4127265666435410,-0.3029484580257190,1.0943066865294700,-0.8567484836790140,-1.452914844239260,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0.7796958477609220,1.462913679917160,-0.6728676671476160,1.174683136216140,1.062584765456720,-0.5701992272717890,0.318682682343198,-0.4719502901499610,0.20791870586109600,0.39982459493922100,-0.9568878566532430,0.2528148838135890,-0.7550856808805710,-0.2632056571923880,-1.9705303030207200,0.1338331294353120,-0.02995594520573190,0.17042979087114500,-0.5488834841031430,-0.12116557863173600,-1.452914844239260,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,0.14876785041605900,-1.0181450519570000,-0.6728676671476160,-0.431124992583216,-1.28225525316209,-0.5701992272717890,0.4344966927391270,0.4896570471308240,0.7698052339930660,-0.2182664467946270,0.5885972978715880,0.2025173101055150,-0.7550856808805710,-0.13959021920752700,-0.8572982297171230,1.6451682252535500,-0.2103781039194620,-0.04177928992586550,-0.5488834841031430,-0.12116557863173600,0.8350617314062670,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,-0.3392364472636350,2.289933257208550,-0.6728676671476160,1.1077744641828300,0.9648830980142660,0.7813480878826740,0.538675128579133,0.2290869741719240,-0.5439556925329230,-0.2182664467946270,0.5885972978715880,0.3419755766809590,0.8617828198853160,-0.0005228514745580250,0.6270112013543440,-0.6218344184738100,1.1929053527428800,1.2728604920667600,-0.5488834841031430,0.9709857154419240,0.8782007155448460,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,1.5836486959356100,1.462913679917160,-0.6728676671476160,1.0743201281661800,0.9648830980142660,0.15502128329889800,0.22777074003054300,1.6471969501090200,0.7698052339930660,1.4386613621024600,0.5885972978715880,0.4855114688888870,0.1449445683142330,-0.2323017976961730,0.9980885591222100,-1.3775019663829300,1.5875788249291700,1.5463455975518000,-0.5078037298373280,1.4039433037888400,-1.452914844239260,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
35,1.708283309570020,-1.0181450519570000,-0.6728676671476160,0.7397767679996450,0.4763747608020150,-0.5701992272717890,0.2114268312120650,-0.813736336652874,0.20791870586109600,-0.2182664467946270,-0.9568878566532430,0.4668379188228170,2.3671431481845900,0.2621599542432720,-0.11514351418139000,0.8895006773444330,-0.46722909375498,-0.3781329724610590,-0.5078037298373280,-0.8567484836790140,-1.452914844239260,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0.3274742287439620,-1.0181450519570000,0.3320927518502750,-0.5983966726664820,0.23212059219588900,3.000962377811140,0.36463743006920900,-0.3255089410052070,0.20791870586109600,-0.9311018844135530,0.5885972978715880,0.2709963563716740,-0.7550856808805710,-0.7267635496356170,1.3691659168900800,0.8895006773444330,-0.3669945611362410,-0.2415332918261850,0.929987669466206,-0.8567484836790140,0.8960067865500960,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,0.05613671053198450,-1.0181450519570000,1.3370531708481600,-0.631851008683135,1.062584765456720,-0.5701992272717890,0.17796435891235800,-0.9203692708276900,0.20791870586109600,-0.9311018844135530,-0.9568878566532430,-0.15663200085295700,-0.7550856808805710,0.07673679726598020,-1.9705303030207200,1.6451682252535500,-0.9182844905393050,-1.1040274694270400,1.669423246250880,-0.12116557863173600,0.724178317443365,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
